scenario_id,plan_id,year,month,storage_mode,storage_capacity_t,loss_rate,opening_t,planned_inflow_t,throughput_t,losses_t,available_t,demand_t,critical_demand_t,served_t,served_critical_t,shortage_t,shortage_critical_t,closing_t,holding_cost_mln,inflow_A_t
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2035,1,BASE,70.000000,0.045000,12.328859,9.156333,9.156333,0.412035,21.073157,8.333333,6.666667,8.333333,6.666667,0.000000,0.000000,12.739824,0.752060,9.156333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2035,2,BASE,70.000000,0.045000,12.739824,9.156333,9.156333,0.412035,21.484122,8.333333,6.666667,8.333333,6.666667,0.000000,0.000000,13.150789,0.776718,9.156333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2035,3,BASE,70.000000,0.045000,13.150789,9.156333,9.156333,0.412035,21.895087,8.333333,6.666667,8.333333,6.666667,0.000000,0.000000,13.561754,0.801376,9.156333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2035,4,BASE,70.000000,0.045000,13.561754,9.156333,9.156333,0.412035,22.306052,8.333333,6.666667,8.333333,6.666667,0.000000,0.000000,13.972719,0.826034,9.156333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2035,5,BASE,70.000000,0.045000,13.972719,9.156333,9.156333,0.412035,22.717017,8.333333,6.666667,8.333333,6.666667,0.000000,0.000000,14.383684,0.850692,9.156333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2035,6,BASE,70.000000,0.045000,14.383684,9.156333,9.156333,0.412035,23.127982,8.333333,6.666667,8.333333,6.666667,0.000000,0.000000,14.794649,0.875350,9.156333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2035,7,BASE,70.000000,0.045000,14.794649,9.156333,9.156333,0.412035,23.538947,8.333333,6.666667,8.333333,6.666667,0.000000,0.000000,15.205614,0.900008,9.156333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2035,8,BASE,70.000000,0.045000,15.205614,9.156333,9.156333,0.412035,23.949912,8.333333,6.666667,8.333333,6.666667,0.000000,0.000000,15.616579,0.924666,9.156333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2035,9,BASE,70.000000,0.045000,15.616579,9.156333,9.156333,0.412035,24.360877,8.333333,6.666667,8.333333,6.666667,0.000000,0.000000,16.027544,0.949324,9.156333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2035,10,BASE,70.000000,0.045000,16.027544,9.156333,9.156333,0.412035,24.771842,8.333333,6.666667,8.333333,6.666667,0.000000,0.000000,16.438509,0.973982,9.156333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2035,11,BASE,70.000000,0.045000,16.438509,9.156333,9.156333,0.412035,25.182807,8.333333,6.666667,8.333333,6.666667,0.000000,0.000000,16.849474,0.998639,9.156333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2035,12,BASE,70.000000,0.045000,16.849474,9.156333,9.156333,0.412035,25.593772,8.333333,6.666667,8.333333,6.666667,0.000000,0.000000,17.260439,1.023297,9.156333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2036,1,BASE,70.000000,0.045000,17.260439,12.754317,12.754317,0.573944,29.440811,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,17.774145,1.051038,12.754317
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2036,2,BASE,70.000000,0.045000,17.774145,12.754317,12.754317,0.573944,29.954517,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,18.287851,1.081860,12.754317
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2036,3,BASE,70.000000,0.045000,18.287851,12.754317,12.754317,0.573944,30.468223,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,18.801556,1.112682,12.754317
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2036,4,BASE,70.000000,0.045000,18.801556,12.754317,12.754317,0.573944,30.981929,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,19.315262,1.143505,12.754317
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2036,5,BASE,70.000000,0.045000,19.315262,12.754317,12.754317,0.573944,31.495634,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,19.828968,1.174327,12.754317
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2036,6,BASE,70.000000,0.045000,19.828968,12.754317,12.754317,0.573944,32.009340,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,20.342674,1.205149,12.754317
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2036,7,BASE,70.000000,0.045000,20.342674,12.754317,12.754317,0.573944,32.523046,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,20.856379,1.235972,12.754317
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2036,8,BASE,70.000000,0.045000,20.856379,12.754317,12.754317,0.573944,33.036752,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,21.370085,1.266794,12.754317
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2036,9,BASE,70.000000,0.045000,21.370085,12.754317,12.754317,0.573944,33.550457,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,21.883791,1.297616,12.754317
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2036,10,BASE,70.000000,0.045000,21.883791,12.754317,12.754317,0.573944,34.064163,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,22.397497,1.328439,12.754317
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2036,11,BASE,70.000000,0.045000,22.397497,12.754317,12.754317,0.573944,34.577869,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,22.911202,1.359261,12.754317
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2036,12,BASE,70.000000,0.045000,22.911202,12.754317,12.754317,0.573944,35.091575,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,23.424908,1.390083,12.754317
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2037,1,BASE,70.000000,0.045000,23.424908,15.833333,15.833333,0.712500,38.545741,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,22.712408,1.384119,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2037,2,BASE,70.000000,0.045000,22.712408,15.833333,15.833333,0.712500,37.833241,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,21.999908,1.341369,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2037,3,BASE,70.000000,0.045000,21.999908,15.833333,15.833333,0.712500,37.120741,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,21.287408,1.298619,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2037,4,BASE,70.000000,0.045000,21.287408,16.932350,16.932350,0.761956,37.457802,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,21.624469,1.287356,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2037,5,BASE,70.000000,0.045000,21.624469,16.932350,16.932350,0.761956,37.794863,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,21.961530,1.307580,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2037,6,BASE,70.000000,0.045000,21.961530,16.932350,16.932350,0.761956,38.131924,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,22.298591,1.327804,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2037,7,ZBO,120.000000,0.012000,22.298591,16.932350,16.932350,0.203188,39.027753,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,23.194419,1.364790,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2037,8,ZBO,120.000000,0.012000,23.194419,16.932350,16.932350,0.203188,39.923581,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,24.090248,1.418540,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2037,9,ZBO,120.000000,0.012000,24.090248,16.932350,16.932350,0.203188,40.819409,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,24.986076,1.472290,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2037,10,ZBO,120.000000,0.012000,24.986076,16.932350,16.932350,0.203188,41.715238,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,25.881905,1.526039,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2037,11,ZBO,120.000000,0.012000,25.881905,16.932350,16.932350,0.203188,42.611066,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,26.777733,1.579789,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2037,12,ZBO,120.000000,0.012000,26.777733,16.932350,16.932350,0.203188,43.506895,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,27.673562,1.633539,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2038,1,ZBO,120.000000,0.012000,27.673562,21.814283,21.814283,0.261771,49.226073,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,28.392740,1.681989,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2038,2,ZBO,120.000000,0.012000,28.392740,21.814283,21.814283,0.261771,49.945252,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,29.111919,1.725140,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2038,3,ZBO,120.000000,0.012000,29.111919,21.814283,21.814283,0.261771,50.664431,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,29.831097,1.768290,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2038,4,ZBO,120.000000,0.012000,29.831097,21.814283,21.814283,0.261771,51.383609,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,30.550276,1.811441,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2038,5,ZBO,120.000000,0.012000,30.550276,21.814283,21.814283,0.261771,52.102788,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,31.269455,1.854592,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2038,6,ZBO,120.000000,0.012000,31.269455,21.814283,21.814283,0.261771,52.821966,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,31.988633,1.897743,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2038,7,ZBO,120.000000,0.012000,31.988633,21.814283,21.814283,0.261771,53.541145,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,32.707812,1.940893,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2038,8,ZBO,120.000000,0.012000,32.707812,21.814283,21.814283,0.261771,54.260324,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,33.426990,1.984044,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2038,9,ZBO,120.000000,0.012000,33.426990,21.814283,21.814283,0.261771,54.979502,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,34.146169,2.027195,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2038,10,ZBO,120.000000,0.012000,34.146169,21.814283,21.814283,0.261771,55.698681,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,34.865348,2.070345,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2038,11,ZBO,120.000000,0.012000,34.865348,21.814283,21.814283,0.261771,56.417859,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,35.584526,2.113496,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2038,12,ZBO,120.000000,0.012000,35.584526,21.814283,21.814283,0.261771,57.137038,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,36.303705,2.156647,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2039,1,ZBO,120.000000,0.012000,36.303705,27.718467,27.718467,0.332622,63.689550,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,37.022883,2.199798,15.833333
TEAM_EARTH_NEW_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2039,2,ZBO,120.000000,0.012000,37.022883,27.718467,27.718467,0.332622,64.408728,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,37.742062,2.242948,15.833333
