scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln,take_or_pay_topup_mln
TEAM_EXP13_DELAY_00M,P2z_delay06m_advance_buffer,2035,796.128420,51.380670,10.652147,0.000000,360.000000,1218.161237,1.000000,1218.161237,360.000000,0.000000
TEAM_EXP13_DELAY_00M,P2z_delay06m_advance_buffer,2036,1007.616660,69.862650,14.835672,0.000000,0.000000,1092.314982,0.925926,1011.402761,360.000000,0.000000
TEAM_EXP13_DELAY_00M,P2z_delay06m_advance_buffer,2037,1271.636220,89.456700,23.460228,6.000000,180.000000,1570.553148,0.857339,1346.496183,540.000000,0.000000
TEAM_EXP13_DELAY_00M,P2z_delay06m_advance_buffer,2038,1687.576940,107.031600,29.833589,12.000000,0.000000,1836.442129,0.793832,1457.826971,540.000000,0.000000
TEAM_EXP13_DELAY_00M,P2z_delay06m_advance_buffer,2039,2213.332240,126.393300,36.047292,12.000000,0.000000,2387.772832,0.735030,1755.084313,540.000000,0.000000
TEAM_EXP13_DELAY_00M,P2z_delay06m_advance_buffer,2040,2766.158410,135.710550,39.154163,12.000000,0.000000,2953.023123,0.680583,2009.777918,540.000000,0.000000
