scenario_id,plan_id,rule_id,year,metric,actual,limit,operator,ok,severity,scope
TEAM_EARTH_NEW_DELAY_00M,P2z_earth_new_zbo_fixed_calendar,BASE_CRITICAL_SERVICE,2035,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_EARTH_NEW_DELAY_00M,P2z_earth_new_zbo_fixed_calendar,BASE_CRITICAL_SERVICE,2036,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_EARTH_NEW_DELAY_00M,P2z_earth_new_zbo_fixed_calendar,BASE_CRITICAL_SERVICE,2037,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_EARTH_NEW_DELAY_00M,P2z_earth_new_zbo_fixed_calendar,BASE_CRITICAL_SERVICE,2038,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_EARTH_NEW_DELAY_00M,P2z_earth_new_zbo_fixed_calendar,BASE_CRITICAL_SERVICE,2039,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_EARTH_NEW_DELAY_00M,P2z_earth_new_zbo_fixed_calendar,BASE_CRITICAL_SERVICE,2040,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_EARTH_NEW_DELAY_00M,P2z_earth_new_zbo_fixed_calendar,BASE_TOTAL_SERVICE,2035,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_EARTH_NEW_DELAY_00M,P2z_earth_new_zbo_fixed_calendar,BASE_TOTAL_SERVICE,2036,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_EARTH_NEW_DELAY_00M,P2z_earth_new_zbo_fixed_calendar,BASE_TOTAL_SERVICE,2037,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_EARTH_NEW_DELAY_00M,P2z_earth_new_zbo_fixed_calendar,BASE_TOTAL_SERVICE,2038,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_EARTH_NEW_DELAY_00M,P2z_earth_new_zbo_fixed_calendar,BASE_TOTAL_SERVICE,2039,total_service_level,1.000000,0.970000,>=,True,guideline,
