scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln,take_or_pay_topup_mln
TEAM_EARTH_NEW_DELAY_12M,P2z_stock_3.2t,2035,796.128420,51.380670,10.652147,0.000000,360.000000,1218.161237,1.000000,1218.161237,360.000000,0.000000
TEAM_EARTH_NEW_DELAY_12M,P2z_stock_3.2t,2036,948.921160,68.873400,14.646725,0.000000,0.000000,1032.441285,0.925926,955.964153,360.000000,0.000000
TEAM_EARTH_NEW_DELAY_12M,P2z_stock_3.2t,2037,1300.466880,86.471850,14.928329,6.000000,180.000000,1587.867059,0.857339,1361.340071,540.000000,0.000000
TEAM_EARTH_NEW_DELAY_12M,P2z_stock_3.2t,2038,1687.576940,107.031600,18.378365,12.000000,0.000000,1824.986905,0.793832,1448.733445,540.000000,0.000000
TEAM_EARTH_NEW_DELAY_12M,P2z_stock_3.2t,2039,2213.332240,126.393300,24.592067,12.000000,0.000000,2376.317607,0.735030,1746.664381,540.000000,0.000000
TEAM_EARTH_NEW_DELAY_12M,P2z_stock_3.2t,2040,2766.158410,135.710550,27.698938,12.000000,0.000000,2941.567898,0.680583,2001.981685,540.000000,0.000000
