scenario_id,plan_id,rule_id,year,metric,actual,limit,operator,ok,severity,scope
TEAM_HIGH_DEMAND,P3_isru_zbo,BASE_CRITICAL_SERVICE,2035,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_HIGH_DEMAND,P3_isru_zbo,BASE_CRITICAL_SERVICE,2036,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_HIGH_DEMAND,P3_isru_zbo,BASE_CRITICAL_SERVICE,2037,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_HIGH_DEMAND,P3_isru_zbo,BASE_CRITICAL_SERVICE,2038,critical_service_level,0.958690,0.990000,>=,False,guideline,
TEAM_HIGH_DEMAND,P3_isru_zbo,BASE_CRITICAL_SERVICE,2039,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_HIGH_DEMAND,P3_isru_zbo,BASE_CRITICAL_SERVICE,2040,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_HIGH_DEMAND,P3_isru_zbo,BASE_TOTAL_SERVICE,2035,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_HIGH_DEMAND,P3_isru_zbo,BASE_TOTAL_SERVICE,2036,total_service_level,0.996266,0.970000,>=,True,guideline,
TEAM_HIGH_DEMAND,P3_isru_zbo,BASE_TOTAL_SERVICE,2037,total_service_level,0.944485,0.970000,>=,False,guideline,
TEAM_HIGH_DEMAND,P3_isru_zbo,BASE_TOTAL_SERVICE,2038,total_service_level,0.827616,0.970000,>=,False,guideline,
TEAM_HIGH_DEMAND,P3_isru_zbo,BASE_TOTAL_SERVICE,2039,total_service_level,0.821575,0.970000,>=,False,guideline,
TEAM_HIGH_DEMAND,P3_isru_zbo,BASE_TOTAL_SERVICE,2040,total_service_level,0.800000,0.970000,>=,False,guideline,
TEAM_HIGH_DEMAND,P3_isru_zbo,CAPEX_2037,2035,cumulative_capex,0.000000,1800.000000,<=,True,hard,through_2037
TEAM_HIGH_DEMAND,P3_isru_zbo,CAPEX_2037,2036,cumulative_capex,1250.000000,1800.000000,<=,True,hard,through_2037
TEAM_HIGH_DEMAND,P3_isru_zbo,CAPEX_2037,2037,cumulative_capex,1430.000000,1800.000000,<=,True,hard,through_2037
TEAM_HIGH_DEMAND,P3_isru_zbo,CAPEX_2040,2035,cumulative_capex,0.000000,2800.000000,<=,True,hard,through_2040
TEAM_HIGH_DEMAND,P3_isru_zbo,CAPEX_2040,2036,cumulative_capex,1250.000000,2800.000000,<=,True,hard,through_2040
TEAM_HIGH_DEMAND,P3_isru_zbo,CAPEX_2040,2037,cumulative_capex,1430.000000,2800.000000,<=,True,hard,through_2040
TEAM_HIGH_DEMAND,P3_isru_zbo,CAPEX_2040,2038,cumulative_capex,1430.000000,2800.000000,<=,True,hard,through_2040
TEAM_HIGH_DEMAND,P3_isru_zbo,CAPEX_2040,2039,cumulative_capex,1430.000000,2800.000000,<=,True,hard,through_2040
TEAM_HIGH_DEMAND,P3_isru_zbo,CAPEX_2040,2040,cumulative_capex,1430.000000,2800.000000,<=,True,hard,through_2040
TEAM_HIGH_DEMAND,P3_isru_zbo,RESERVE_45D,2035,opening_stock_vs_45d_reserve_t,12.328859,13.561644,>=,False,hard,physical
TEAM_HIGH_DEMAND,P3_isru_zbo,RESERVE_45D,2036,opening_stock_vs_45d_reserve_t,7.260439,18.986301,>=,False,hard,physical
TEAM_HIGH_DEMAND,P3_isru_zbo,RESERVE_45D,2037,opening_stock_vs_45d_reserve_t,0.000000,25.767123,>=,False,hard,physical
TEAM_HIGH_DEMAND,P3_isru_zbo,RESERVE_45D,2038,opening_stock_vs_45d_reserve_t,0.000000,38.527397,>=,False,hard,physical
TEAM_HIGH_DEMAND,P3_isru_zbo,RESERVE_45D,2039,opening_stock_vs_45d_reserve_t,0.000000,49.315068,>=,False,hard,physical
TEAM_HIGH_DEMAND,P3_isru_zbo,RESERVE_45D,2040,opening_stock_vs_45d_reserve_t,0.000000,60.102740,>=,False,hard,physical
TEAM_HIGH_DEMAND,P3_isru_zbo,EMERGENCY_BASE_STREAK,2035,consecutive_years_with_emergency_as_base_channel,0,2.000000,<=,True,hard,базовый канал = доля Emergency в спросе > 20%; доля в этом году 0.000
TEAM_HIGH_DEMAND,P3_isru_zbo,EMERGENCY_BASE_STREAK,2036,consecutive_years_with_emergency_as_base_channel,0,2.000000,<=,True,hard,базовый канал = доля Emergency в спросе > 20%; доля в этом году 0.000
TEAM_HIGH_DEMAND,P3_isru_zbo,EMERGENCY_BASE_STREAK,2037,consecutive_years_with_emergency_as_base_channel,0,2.000000,<=,True,hard,базовый канал = доля Emergency в спросе > 20%; доля в этом году 0.000
TEAM_HIGH_DEMAND,P3_isru_zbo,EMERGENCY_BASE_STREAK,2038,consecutive_years_with_emergency_as_base_channel,0,2.000000,<=,True,hard,базовый канал = доля Emergency в спросе > 20%; доля в этом году 0.000
TEAM_HIGH_DEMAND,P3_isru_zbo,EMERGENCY_BASE_STREAK,2039,consecutive_years_with_emergency_as_base_channel,0,2.000000,<=,True,hard,базовый канал = доля Emergency в спросе > 20%; доля в этом году 0.000
TEAM_HIGH_DEMAND,P3_isru_zbo,EMERGENCY_BASE_STREAK,2040,consecutive_years_with_emergency_as_base_channel,0,2.000000,<=,True,hard,базовый канал = доля Emergency в спросе > 20%; доля в этом году 0.000
TEAM_HIGH_DEMAND,P3_isru_zbo,STORAGE_OVERFLOW,2035,end_of_month_stock_t_in_worst_month,11.906491,70.000000,<=,True,hard,"2035-01, хранилище BASE; проверка помесячная"
