scenario_id,plan_id,metric,value
TEAM_HIGH_DEMAND,P3_isru_zbo,total_cost_mln,10534.007685
TEAM_HIGH_DEMAND,P3_isru_zbo,pv_cost_mln,8545.612698
TEAM_HIGH_DEMAND,P3_isru_zbo,discount_rate_real,0.080000
TEAM_HIGH_DEMAND,P3_isru_zbo,demand_total_t,1673.000000
TEAM_HIGH_DEMAND,P3_isru_zbo,served_total_t,1438.082586
TEAM_HIGH_DEMAND,P3_isru_zbo,served_critical_t,1130.721691
TEAM_HIGH_DEMAND,P3_isru_zbo,shortage_total_t,234.917414
TEAM_HIGH_DEMAND,P3_isru_zbo,shortage_critical_t,8.778309
TEAM_HIGH_DEMAND,P3_isru_zbo,cost_per_served_t_mln,7.325037
TEAM_HIGH_DEMAND,P3_isru_zbo,pv_cost_per_served_t_mln,5.942366
TEAM_HIGH_DEMAND,P3_isru_zbo,min_service_level_total,0.800000
TEAM_HIGH_DEMAND,P3_isru_zbo,min_service_level_critical,0.958690
TEAM_HIGH_DEMAND,P3_isru_zbo,losses_total_t,29.492173
TEAM_HIGH_DEMAND,P3_isru_zbo,throughput_total_t,1455.245900
TEAM_HIGH_DEMAND,P3_isru_zbo,capex_total_mln,1430.000000
TEAM_HIGH_DEMAND,P3_isru_zbo,procurement_total_mln,8374.897890
TEAM_HIGH_DEMAND,P3_isru_zbo,reservation_total_mln,467.633670
TEAM_HIGH_DEMAND,P3_isru_zbo,holding_total_mln,9.476125
TEAM_HIGH_DEMAND,P3_isru_zbo,fixed_opex_total_mln,252.000000
TEAM_HIGH_DEMAND,P3_isru_zbo,take_or_pay_idle_t,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo,opening_inventory_t,12.328859
TEAM_HIGH_DEMAND,P3_isru_zbo,closing_inventory_t,0.000000
TEAM_HIGH_DEMAND,P3_isru_zbo,hard_violations,6
TEAM_HIGH_DEMAND,P3_isru_zbo,guideline_violations,5
TEAM_HIGH_DEMAND,P3_isru_zbo,warnings,0
TEAM_HIGH_DEMAND,P3_isru_zbo,feasible,False
