scenario_id,plan_id,rule_id,severity,message,year,month,source_id,actual,limit,excess
MANDATORY_STRESS,P4_full,BASE_TOTAL_SERVICE,guideline,"2038: общий уровень сервиса 0.8521 < 0.97 (дефицит 42.508 т) [в этом сценарии — ориентир, не жёсткое ограничение]",2038,,,0.852147,0.970000,0.117853
MANDATORY_STRESS,P4_full,BASE_TOTAL_SERVICE,guideline,"2039: общий уровень сервиса 0.8125 < 0.97 (дефицит 69.010 т) [в этом сценарии — ориентир, не жёсткое ограничение]",2039,,,0.812473,0.970000,0.157527
MANDATORY_STRESS,P4_full,BASE_TOTAL_SERVICE,guideline,"2040: общий уровень сервиса 0.8696 < 0.97 (дефицит 58.500 т) [в этом сценарии — ориентир, не жёсткое ограничение]",2040,,,0.869565,0.970000,0.100435
MANDATORY_STRESS,P4_full,RESERVE_45D,hard,2038-01: физический запас 30.822 т < 45-дневного резерва 35.445 т,2038,1,,30.822244,35.445205,4.622961
MANDATORY_STRESS,P4_full,RESERVE_45D,hard,2039-01: физический запас 0.000 т < 45-дневного резерва 45.370 т,2039,1,,0.000000,45.369863,45.369863
MANDATORY_STRESS,P4_full,RESERVE_45D,hard,2040-01: физический запас 0.000 т < 45-дневного резерва 55.295 т,2040,1,,0.000000,55.294521,55.294521
