scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln
BASE,P4_full,2035,796.128420,51.380670,10.652147,0.000000,360.000000,1218.161237,1.000000,1218.161237,360.000000
BASE,P4_full,2036,948.921160,68.873400,14.646725,0.000000,1250.000000,2282.441285,0.925926,2113.371560,1610.000000
BASE,P4_full,2037,1271.636220,89.456700,18.925506,6.000000,180.000000,1566.018426,0.857339,1342.608390,1790.000000
BASE,P4_full,2038,1302.982680,72.797400,19.370867,82.000000,0,1477.150947,0.793832,1172.610047,1790.000000
BASE,P4_full,2039,1698.613360,92.286600,31.512570,82.000000,0,1904.412530,0.735030,1399.800061,1790.000000
BASE,P4_full,2040,2139.631990,110.921100,34.619441,82.000000,0,2367.172531,0.680583,1611.057849,1790.000000
