scenario_id,plan_id,year,demand_total_t,demand_critical_t,served_total_t,served_critical_t,service_level_total,service_level_critical,shortage_total_t,shortage_critical_t,opening_t,closing_t,planned_inflow_t,throughput_t,losses_t,loss_ratio,reserve_required_t,reserve_ok,average_stock_t,storage_mode_end,storage_capacity_end_t,emergency_share_of_demand,balance_residual_t
TEAM_EXP13_DELAY_00M,P2z_delay12m_advance_buffer,2035,100.000000,80.000000,100.000000,80.000000,1.000000,1.000000,0.000000,0.000000,12.328859,17.260439,109.876000,109.876000,4.944420,0.045000,12.328767,True,14.794649,BASE,70.000000,0.000000,-0.000000
TEAM_EXP13_DELAY_00M,P2z_delay12m_advance_buffer,2036,140.000000,105.000000,140.000000,105.000000,1.000000,1.000000,0.000000,0.000000,17.260439,36.237188,166.467800,166.467800,7.491051,0.045000,17.260274,True,20.876519,BASE,70.000000,0.000000,-0.000000
TEAM_EXP13_DELAY_00M,P2z_delay12m_advance_buffer,2037,190.000000,135.000000,190.000000,135.000000,1.000000,1.000000,0.000000,0.000000,36.237188,43.634524,203.188200,203.188200,5.790864,0.028500,23.424658,True,39.097705,ZBO,120.000000,0.000000,0.000000
TEAM_EXP13_DELAY_00M,P2z_delay12m_advance_buffer,2038,250.000000,170.000000,250.000000,170.000000,1.000000,1.000000,0.000000,0.000000,43.634524,52.264668,261.771400,261.771400,3.141257,0.012000,30.821918,True,47.949596,ZBO,120.000000,0.000000,-0.000000
TEAM_EXP13_DELAY_00M,P2z_delay12m_advance_buffer,2039,320.000000,210.000000,320.000000,210.000000,1.000000,1.000000,0.000000,0.000000,52.264668,60.894808,332.621600,332.621600,3.991459,0.012000,39.452055,True,56.579738,ZBO,120.000000,0.000000,-0.000000
TEAM_EXP13_DELAY_00M,P2z_delay12m_advance_buffer,2040,390.000000,250.000000,390.000000,250.000000,1.000000,1.000000,0.000000,0.000000,60.894808,60.894866,394.736900,394.736900,4.736843,0.012000,48.082192,True,60.894837,ZBO,120.000000,0.000000,-0.000000
