scenario_id,plan_id,rule_id,year,metric,actual,limit,operator,ok,severity,scope
TEAM_LOW_DEMAND,P4_full_team_low_demand,BASE_CRITICAL_SERVICE,2035,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_LOW_DEMAND,P4_full_team_low_demand,BASE_CRITICAL_SERVICE,2036,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_LOW_DEMAND,P4_full_team_low_demand,BASE_CRITICAL_SERVICE,2037,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_LOW_DEMAND,P4_full_team_low_demand,BASE_CRITICAL_SERVICE,2038,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_LOW_DEMAND,P4_full_team_low_demand,BASE_CRITICAL_SERVICE,2039,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_LOW_DEMAND,P4_full_team_low_demand,BASE_CRITICAL_SERVICE,2040,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_LOW_DEMAND,P4_full_team_low_demand,BASE_TOTAL_SERVICE,2035,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_LOW_DEMAND,P4_full_team_low_demand,BASE_TOTAL_SERVICE,2036,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_LOW_DEMAND,P4_full_team_low_demand,BASE_TOTAL_SERVICE,2037,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_LOW_DEMAND,P4_full_team_low_demand,BASE_TOTAL_SERVICE,2038,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_LOW_DEMAND,P4_full_team_low_demand,BASE_TOTAL_SERVICE,2039,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_LOW_DEMAND,P4_full_team_low_demand,BASE_TOTAL_SERVICE,2040,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_LOW_DEMAND,P4_full_team_low_demand,CAPEX_2037,2035,cumulative_capex,360.000000,1800.000000,<=,True,hard,through_2037
TEAM_LOW_DEMAND,P4_full_team_low_demand,CAPEX_2037,2036,cumulative_capex,1610.000000,1800.000000,<=,True,hard,through_2037
TEAM_LOW_DEMAND,P4_full_team_low_demand,CAPEX_2037,2037,cumulative_capex,1790.000000,1800.000000,<=,True,hard,through_2037
TEAM_LOW_DEMAND,P4_full_team_low_demand,CAPEX_2040,2035,cumulative_capex,360.000000,2800.000000,<=,True,hard,through_2040
TEAM_LOW_DEMAND,P4_full_team_low_demand,CAPEX_2040,2036,cumulative_capex,1610.000000,2800.000000,<=,True,hard,through_2040
TEAM_LOW_DEMAND,P4_full_team_low_demand,CAPEX_2040,2037,cumulative_capex,1790.000000,2800.000000,<=,True,hard,through_2040
TEAM_LOW_DEMAND,P4_full_team_low_demand,CAPEX_2040,2038,cumulative_capex,1790.000000,2800.000000,<=,True,hard,through_2040
TEAM_LOW_DEMAND,P4_full_team_low_demand,CAPEX_2040,2039,cumulative_capex,1790.000000,2800.000000,<=,True,hard,through_2040
TEAM_LOW_DEMAND,P4_full_team_low_demand,CAPEX_2040,2040,cumulative_capex,1790.000000,2800.000000,<=,True,hard,through_2040
TEAM_LOW_DEMAND,P4_full_team_low_demand,RESERVE_45D,2035,opening_stock_vs_45d_reserve_t,9.863049,9.863014,>=,True,hard,physical
TEAM_LOW_DEMAND,P4_full_team_low_demand,RESERVE_45D,2036,opening_stock_vs_45d_reserve_t,13.808313,13.808219,>=,True,hard,physical
TEAM_LOW_DEMAND,P4_full_team_low_demand,RESERVE_45D,2037,opening_stock_vs_45d_reserve_t,18.739850,18.739726,>=,True,hard,physical
TEAM_LOW_DEMAND,P4_full_team_low_demand,RESERVE_45D,2038,opening_stock_vs_45d_reserve_t,24.657661,24.657534,>=,True,hard,physical
TEAM_LOW_DEMAND,P4_full_team_low_demand,RESERVE_45D,2039,opening_stock_vs_45d_reserve_t,31.561854,31.561644,>=,True,hard,physical
TEAM_LOW_DEMAND,P4_full_team_low_demand,RESERVE_45D,2040,opening_stock_vs_45d_reserve_t,38.465987,38.465753,>=,True,hard,physical
TEAM_LOW_DEMAND,P4_full_team_low_demand,EMERGENCY_BASE_STREAK,2035,consecutive_years_with_emergency_as_base_channel,0,2.000000,<=,True,hard,базовый канал = доля Emergency в спросе > 20%; доля в этом году 0.000
TEAM_LOW_DEMAND,P4_full_team_low_demand,EMERGENCY_BASE_STREAK,2036,consecutive_years_with_emergency_as_base_channel,0,2.000000,<=,True,hard,базовый канал = доля Emergency в спросе > 20%; доля в этом году 0.000
TEAM_LOW_DEMAND,P4_full_team_low_demand,EMERGENCY_BASE_STREAK,2037,consecutive_years_with_emergency_as_base_channel,0,2.000000,<=,True,hard,базовый канал = доля Emergency в спросе > 20%; доля в этом году 0.000
TEAM_LOW_DEMAND,P4_full_team_low_demand,EMERGENCY_BASE_STREAK,2038,consecutive_years_with_emergency_as_base_channel,0,2.000000,<=,True,hard,базовый канал = доля Emergency в спросе > 20%; доля в этом году 0.000
TEAM_LOW_DEMAND,P4_full_team_low_demand,EMERGENCY_BASE_STREAK,2039,consecutive_years_with_emergency_as_base_channel,0,2.000000,<=,True,hard,базовый канал = доля Emergency в спросе > 20%; доля в этом году 0.000
TEAM_LOW_DEMAND,P4_full_team_low_demand,EMERGENCY_BASE_STREAK,2040,consecutive_years_with_emergency_as_base_channel,0,2.000000,<=,True,hard,базовый канал = доля Emergency в спросе > 20%; доля в этом году 0.000
TEAM_LOW_DEMAND,P4_full_team_low_demand,STORAGE_OVERFLOW,2035,end_of_month_stock_t_in_worst_month,13.808313,70.000000,<=,True,hard,"2035-12, хранилище BASE; проверка помесячная"
TEAM_LOW_DEMAND,P4_full_team_low_demand,CAPACITY_EXCEEDED,2035,reserved_A_t_per_year,87.901000,190.000000,<=,True,hard,Earth-Core
TEAM_LOW_DEMAND,P4_full_team_low_demand,ORDER_EXCEEDS_RESERVATION,2035,ordered_A_t,87.900800,87.901000,<=,True,hard,Earth-Core
TEAM_LOW_DEMAND,P4_full_team_low_demand,LEAD_TIME_VIOLATED,2035,all_deliveries_ordered_within_lead_time,1.000000,1.000000,==,True,hard,
TEAM_LOW_DEMAND,P4_full_team_low_demand,SOURCE_NOT_AVAILABLE,2035,all_orders_from_available_sources,1.000000,1.000000,==,True,hard,
TEAM_LOW_DEMAND,P4_full_team_low_demand,STORAGE_OVERFLOW,2036,end_of_month_stock_t_in_worst_month,18.739850,70.000000,<=,True,hard,"2036-12, хранилище BASE; проверка помесячная"
TEAM_LOW_DEMAND,P4_full_team_low_demand,CAPACITY_EXCEEDED,2036,reserved_A_t_per_year,122.442000,190.000000,<=,True,hard,Earth-Core
TEAM_LOW_DEMAND,P4_full_team_low_demand,ORDER_EXCEEDS_RESERVATION,2036,ordered_A_t,122.441400,122.442000,<=,True,hard,Earth-Core
