scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln,take_or_pay_topup_mln
BASE,P3_isru_zbo_adapted,2035,796.128420,51.380670,10.652147,0.000000,0.000000,858.161237,1.000000,858.161237,0.000000,0.000000
BASE,P3_isru_zbo_adapted,2036,948.921160,68.873400,14.646725,0.000000,1250.000000,2282.441285,0.925926,2113.371560,1250.000000,0.000000
BASE,P3_isru_zbo_adapted,2037,1337.729190,88.192200,20.575750,6.000000,180.000000,1632.497140,0.857339,1399.603172,1430.000000,0.000000
BASE,P3_isru_zbo_adapted,2038,1976.731080,93.905700,52.671283,82.000000,0.000000,2205.308063,0.793832,1750.644641,1430.000000,0.000000
BASE,P3_isru_zbo_adapted,2039,2450.382610,100.877250,123.201093,82.000000,0.000000,2756.460953,0.735030,2026.081089,1430.000000,0.000000
BASE,P3_isru_zbo_adapted,2040,2517.000000,102.000000,163.709993,82.000000,0.000000,2864.709993,0.680583,1949.673486,1430.000000,0.000000
