scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln
MANDATORY_STRESS,P3_isru_zbo_adapted,2035,796.128420,51.380670,10.652147,0.000000,0,858.161237,1.000000,858.161237,0.000000
MANDATORY_STRESS,P3_isru_zbo_adapted,2036,948.921160,68.873400,14.646725,0.000000,1250.000000,2282.441285,0.925926,2113.371560,1250.000000
MANDATORY_STRESS,P3_isru_zbo_adapted,2037,1337.729190,88.192200,20.575750,6.000000,180.000000,1632.497140,0.857339,1399.603172,1430.000000
MANDATORY_STRESS,P3_isru_zbo_adapted,2038,2395.913850,93.905700,25.833283,82.000000,0,2597.652833,0.793832,2062.100569,1430.000000
MANDATORY_STRESS,P3_isru_zbo_adapted,2039,2972.978262,100.877250,36.239493,82.000000,0,3192.095006,0.735030,2346.285122,1430.000000
MANDATORY_STRESS,P3_isru_zbo_adapted,2040,2517.000000,102.000000,27.737993,82.000000,0,2728.737993,0.680583,1857.133227,1430.000000
