scenario_id,plan_id,rule_id,severity,message,year,month,source_id,actual,limit,excess
MANDATORY_STRESS,P1_earth_only,BASE_TOTAL_SERVICE,guideline,2039: total service level 0.7838 < 0.97 (shortage 79.548 t) [guideline in this scenario],2039,,,0.783838,0.970000,0.186162
MANDATORY_STRESS,P1_earth_only,BASE_TOTAL_SERVICE,guideline,2040: total service level 0.6388 < 0.97 (shortage 162.000 t) [guideline in this scenario],2040,,,0.638796,0.970000,0.331204
MANDATORY_STRESS,P1_earth_only,RESERVE_45D,hard,2038-01: physical stock 30.822 t < 45-day reserve 35.445 t,2038,1,,30.822262,35.445205,4.622943
MANDATORY_STRESS,P1_earth_only,RESERVE_45D,hard,2039-01: physical stock 1.952 t < 45-day reserve 45.370 t,2039,1,,1.952402,45.369863,43.417462
MANDATORY_STRESS,P1_earth_only,RESERVE_45D,hard,2040-01: physical stock 0.000 t < 45-day reserve 55.295 t,2040,1,,0.000000,55.294521,55.294521
MANDATORY_STRESS,P1_earth_only,STRESS_LOSS_LIMIT,hard,2038: losses/throughput 0.0450 > 0.02 (12.187 t of 270.817 t),2038,,,0.045000,0.020000,0.025000
MANDATORY_STRESS,P1_earth_only,STRESS_LOSS_LIMIT,hard,2039: losses/throughput 0.0450 > 0.02 (13.500 t of 300.000 t),2039,,,0.045000,0.020000,0.025000
MANDATORY_STRESS,P1_earth_only,STRESS_LOSS_LIMIT,hard,2040: losses/throughput 0.0450 > 0.02 (13.500 t of 300.000 t),2040,,,0.045000,0.020000,0.025000
