scenario_id,plan_id,year,demand_total_t,demand_critical_t,served_total_t,served_critical_t,service_level_total,service_level_critical,shortage_total_t,shortage_critical_t,opening_t,closing_t,planned_inflow_t,throughput_t,losses_t,loss_ratio,reserve_required_t,reserve_ok,average_stock_t,storage_mode_end,storage_capacity_end_t,emergency_share_of_demand,balance_residual_t
MANDATORY_STRESS,P1_earth_only,2035,100.000000,80.000000,100.000000,80.000000,1.000000,1.000000,0.000000,0.000000,12.328859,17.260439,109.876000,109.876000,4.944420,0.045000,12.328767,True,14.794649,BASE,70.000000,0.000000,0.000000
MANDATORY_STRESS,P1_earth_only,2036,140.000000,105.000000,140.000000,105.000000,1.000000,1.000000,0.000000,0.000000,17.260439,23.424908,153.051800,153.051800,6.887331,0.045000,17.260274,True,20.342674,BASE,70.000000,0.000000,-0.000000
MANDATORY_STRESS,P1_earth_only,2037,190.000000,135.000000,190.000000,135.000000,1.000000,1.000000,0.000000,0.000000,23.424908,30.822262,206.698800,206.698800,9.301446,0.045000,23.424658,True,27.123585,BASE,70.000000,0.000000,-0.000000
MANDATORY_STRESS,P1_earth_only,2038,287.500000,195.500000,287.500000,195.500000,1.000000,1.000000,0.000000,0.000000,30.822262,1.952402,270.816900,270.816900,12.186760,0.045000,35.445205,False,16.387332,BASE,70.000000,0.000000,-0.000000
MANDATORY_STRESS,P1_earth_only,2039,368.000000,241.500000,288.452402,241.500000,0.783838,1.000000,79.547598,0.000000,1.952402,0.000000,300.000000,300.000000,13.500000,0.045000,45.369863,False,0.081350,BASE,70.000000,0.000000,-0.000000
MANDATORY_STRESS,P1_earth_only,2040,448.500000,287.500000,286.500000,286.500000,0.638796,0.996522,162.000000,1.000000,0.000000,0.000000,300.000000,300.000000,13.500000,0.045000,55.294521,False,0.000000,BASE,70.000000,0.000000,0.000000
