scenario_id,plan_id,source_id,name,year,period,available_months,period_fraction,capacity_t_per_year,reserved_capacity_t,reserved_period_t,ordered_t,planned_delivery_t,actual_delivery_t,delivery_share,price_mln_per_t,price_multiplier,payable_volume_t,take_or_pay_idle_t,procurement_mln,reservation_payment_mln
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,C,Earth-New,2037,year,0,0.000000,130.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,7.100000,1.000000,0.000000,0.000000,0.000000,0.000000
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,D,Lunar-ISRU,2037,year,0,0.000000,120.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,E,Emergency,2037,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,A,Earth-Core,2038,year,12,1.000000,190.000000,109.418000,109.418000,109.417200,109.417200,109.417200,1.000000,6.200000,1.000000,109.417200,0.000000,678.386640,49.238100
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,B,Earth-Flex,2038,year,12,1.000000,110.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,8.900000,1.000000,0.000000,0.000000,0.000000,0.000000
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,C,Earth-New,2038,year,0,0.000000,130.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,7.100000,1.000000,0.000000,0.000000,0.000000,0.000000
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,D,Lunar-ISRU,2038,year,10,0.833333,120.000000,120.000000,100.000000,100.000000,100.000000,100.000000,1.000000,3.000000,1.000000,100.000000,0.000000,300.000000,0.000000
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,E,Emergency,2038,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,A,Earth-Core,2039,year,12,1.000000,190.000000,146.098000,146.098000,146.097300,146.097300,146.097300,1.000000,6.200000,1.000000,146.097300,0.000000,905.803260,65.744100
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,B,Earth-Flex,2039,year,12,1.000000,110.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,8.900000,1.000000,0.000000,0.000000,0.000000,0.000000
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,C,Earth-New,2039,year,0,0.000000,130.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,7.100000,1.000000,0.000000,0.000000,0.000000,0.000000
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,D,Lunar-ISRU,2039,year,12,1.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,1.000000,3.000000,1.000000,120.000000,0.000000,360.000000,0.000000
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,E,Emergency,2039,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,A,Earth-Core,2040,year,12,1.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,1.000000,6.200000,1.000000,190.000000,0.000000,1178.000000,85.500000
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,B,Earth-Flex,2040,year,12,1.000000,110.000000,5.790000,5.790000,5.789500,5.789500,5.789500,1.000000,8.900000,1.000000,5.789500,0.000000,51.526550,0.868500
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,C,Earth-New,2040,year,0,0.000000,130.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,7.100000,1.000000,0.000000,0.000000,0.000000,0.000000
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,D,Lunar-ISRU,2040,year,12,1.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,1.000000,3.000000,1.000000,120.000000,0.000000,360.000000,0.000000
TEAM_LOW_DEMAND,P3_isru_zbo_team_low_demand,E,Emergency,2040,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000
