scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln
TEAM_GEOPOLITICAL_PRICE_SHOCK,P2z_earth_new_zbo,2035,796.128420,51.380670,10.652147,0.000000,360.000000,1218.161237,1.000000,1218.161237,360.000000
TEAM_GEOPOLITICAL_PRICE_SHOCK,P2z_earth_new_zbo,2036,948.921160,68.873400,14.646725,0.000000,0.000000,1032.441285,0.925926,955.964153,360.000000
TEAM_GEOPOLITICAL_PRICE_SHOCK,P2z_earth_new_zbo,2037,1271.636220,89.456700,18.925506,6.000000,180.000000,1566.018426,0.857339,1342.608390,540.000000
TEAM_GEOPOLITICAL_PRICE_SHOCK,P2z_earth_new_zbo,2038,1982.076940,107.031600,25.298867,12.000000,0.000000,2126.407407,0.793832,1688.010758,540.000000
TEAM_GEOPOLITICAL_PRICE_SHOCK,P2z_earth_new_zbo,2039,2535.915300,126.393300,31.512570,12.000000,0.000000,2705.821170,0.735030,1988.859336,540.000000
TEAM_GEOPOLITICAL_PRICE_SHOCK,P2z_earth_new_zbo,2040,2766.158410,135.710550,34.619441,12.000000,0.000000,2948.488401,0.680583,2006.691662,540.000000
