scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln,take_or_pay_topup_mln
MANDATORY_STRESS,P3_isru_zbo_reactive,2035,796.128420,51.380670,11.022013,0.000000,0.000000,858.531103,1.000000,858.531103,0.000000,0.000000
MANDATORY_STRESS,P3_isru_zbo_reactive,2036,948.921160,68.873400,14.646725,0.000000,1250.000000,2282.441285,0.925926,2113.371560,1250.000000,0.000000
MANDATORY_STRESS,P3_isru_zbo_reactive,2037,1295.374980,87.478350,18.925506,6.000000,180.000000,1587.778836,0.857339,1361.264434,1430.000000,0.000000
MANDATORY_STRESS,P3_isru_zbo_reactive,2038,2638.447200,117.297400,14.130292,82.000000,0.000000,2851.874892,0.793832,2263.910237,1430.000000,0.000000
MANDATORY_STRESS,P3_isru_zbo_reactive,2039,2972.977150,100.877400,36.245770,82.000000,0.000000,3192.100320,0.735030,2346.289028,1430.000000,0.000000
MANDATORY_STRESS,P3_isru_zbo_reactive,2040,2985.458720,113.881800,39.818147,82.000000,0.000000,3221.158667,0.680583,2192.266464,1430.000000,0.000000
