scenario_id,plan_id,year,month,storage_mode,storage_capacity_t,loss_rate,opening_t,planned_inflow_t,throughput_t,losses_t,available_t,demand_t,critical_demand_t,served_t,served_critical_t,shortage_t,shortage_critical_t,closing_t,holding_cost_mln,inflow_A_t
BASE,P2_earth_new,2036,5,BASE,70.000000,0.045000,19.315262,12.754317,12.754317,0.573944,31.495634,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,19.828968,1.174327,12.754317
BASE,P2_earth_new,2036,6,BASE,70.000000,0.045000,19.828968,12.754317,12.754317,0.573944,32.009340,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,20.342674,1.205149,12.754317
BASE,P2_earth_new,2036,7,BASE,70.000000,0.045000,20.342674,12.754317,12.754317,0.573944,32.523046,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,20.856379,1.235972,12.754317
BASE,P2_earth_new,2036,8,BASE,70.000000,0.045000,20.856379,12.754317,12.754317,0.573944,33.036752,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,21.370085,1.266794,12.754317
BASE,P2_earth_new,2036,9,BASE,70.000000,0.045000,21.370085,12.754317,12.754317,0.573944,33.550457,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,21.883791,1.297616,12.754317
BASE,P2_earth_new,2036,10,BASE,70.000000,0.045000,21.883791,12.754317,12.754317,0.573944,34.064163,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,22.397497,1.328439,12.754317
BASE,P2_earth_new,2036,11,BASE,70.000000,0.045000,22.397497,12.754317,12.754317,0.573944,34.577869,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,22.911202,1.359261,12.754317
BASE,P2_earth_new,2036,12,BASE,70.000000,0.045000,22.911202,12.754317,12.754317,0.573944,35.091575,11.666667,8.750000,11.666667,8.750000,0.000000,0.000000,23.424908,1.390083,12.754317
BASE,P2_earth_new,2037,1,BASE,70.000000,0.045000,23.424908,17.224900,17.224900,0.775121,39.874688,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,24.041354,1.423988,15.833333
BASE,P2_earth_new,2037,2,BASE,70.000000,0.045000,24.041354,17.224900,17.224900,0.775121,40.491134,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,24.657800,1.460975,15.833333
BASE,P2_earth_new,2037,3,BASE,70.000000,0.045000,24.657800,17.224900,17.224900,0.775121,41.107580,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,25.274247,1.497961,15.833333
BASE,P2_earth_new,2037,4,BASE,70.000000,0.045000,25.274247,17.224900,17.224900,0.775121,41.724026,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,25.890693,1.534948,15.833333
BASE,P2_earth_new,2037,5,BASE,70.000000,0.045000,25.890693,17.224900,17.224900,0.775121,42.340472,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,26.507139,1.571935,15.833333
BASE,P2_earth_new,2037,6,BASE,70.000000,0.045000,26.507139,17.224900,17.224900,0.775121,42.956918,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,27.123585,1.608922,15.833333
BASE,P2_earth_new,2037,7,BASE,70.000000,0.045000,27.123585,17.224900,17.224900,0.775121,43.573365,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,27.740031,1.645908,15.833333
BASE,P2_earth_new,2037,8,BASE,70.000000,0.045000,27.740031,17.224900,17.224900,0.775121,44.189811,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,28.356477,1.682895,15.833333
BASE,P2_earth_new,2037,9,BASE,70.000000,0.045000,28.356477,17.224900,17.224900,0.775121,44.806257,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,28.972924,1.719882,15.833333
BASE,P2_earth_new,2037,10,BASE,70.000000,0.045000,28.972924,17.224900,17.224900,0.775121,45.422703,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,29.589370,1.756869,15.833333
BASE,P2_earth_new,2037,11,BASE,70.000000,0.045000,29.589370,17.224900,17.224900,0.775121,46.039149,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,30.205816,1.793856,15.833333
BASE,P2_earth_new,2037,12,BASE,70.000000,0.045000,30.205816,17.224900,17.224900,0.775121,46.655595,15.833333,11.250000,15.833333,11.250000,0.000000,0.000000,30.822262,1.830842,15.833333
BASE,P2_earth_new,2038,1,BASE,70.000000,0.045000,30.822262,22.568075,22.568075,1.015563,52.374774,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,31.541440,1.870911,15.833333
BASE,P2_earth_new,2038,2,BASE,70.000000,0.045000,31.541440,22.568075,22.568075,1.015563,53.093952,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,32.260619,1.914062,15.833333
BASE,P2_earth_new,2038,3,BASE,70.000000,0.045000,32.260619,22.568075,22.568075,1.015563,53.813130,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,32.979797,1.957212,15.833333
BASE,P2_earth_new,2038,4,BASE,70.000000,0.045000,32.979797,22.568075,22.568075,1.015563,54.532309,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,33.698975,2.000363,15.833333
BASE,P2_earth_new,2038,5,BASE,70.000000,0.045000,33.698975,22.568075,22.568075,1.015563,55.251487,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,34.418153,2.043514,15.833333
BASE,P2_earth_new,2038,6,BASE,70.000000,0.045000,34.418153,22.568075,22.568075,1.015563,55.970665,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,35.137332,2.086665,15.833333
BASE,P2_earth_new,2038,7,BASE,70.000000,0.045000,35.137332,22.568075,22.568075,1.015563,56.689843,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,35.856510,2.129815,15.833333
BASE,P2_earth_new,2038,8,BASE,70.000000,0.045000,35.856510,22.568075,22.568075,1.015563,57.409022,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,36.575688,2.172966,15.833333
BASE,P2_earth_new,2038,9,BASE,70.000000,0.045000,36.575688,22.568075,22.568075,1.015563,58.128200,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,37.294867,2.216117,15.833333
BASE,P2_earth_new,2038,10,BASE,70.000000,0.045000,37.294867,22.568075,22.568075,1.015563,58.847378,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,38.014045,2.259267,15.833333
BASE,P2_earth_new,2038,11,BASE,70.000000,0.045000,38.014045,22.568075,22.568075,1.015563,59.566557,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,38.733223,2.302418,15.833333
BASE,P2_earth_new,2038,12,BASE,70.000000,0.045000,38.733223,22.568075,22.568075,1.015563,60.285735,20.833333,14.166667,20.833333,14.166667,0.000000,0.000000,39.452402,2.345569,15.833333
BASE,P2_earth_new,2039,1,BASE,70.000000,0.045000,39.452402,28.676283,28.676283,1.290433,66.838252,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,40.171585,2.388720,15.833333
BASE,P2_earth_new,2039,2,BASE,70.000000,0.045000,40.171585,28.676283,28.676283,1.290433,67.557436,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,40.890769,2.431871,15.833333
BASE,P2_earth_new,2039,3,BASE,70.000000,0.045000,40.890769,28.676283,28.676283,1.290433,68.276620,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,41.609953,2.475022,15.833333
BASE,P2_earth_new,2039,4,BASE,70.000000,0.045000,41.609953,28.676283,28.676283,1.290433,68.995804,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,42.329137,2.518173,15.833333
BASE,P2_earth_new,2039,5,BASE,70.000000,0.045000,42.329137,28.676283,28.676283,1.290433,69.714988,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,43.048321,2.561324,15.833333
BASE,P2_earth_new,2039,6,BASE,70.000000,0.045000,43.048321,28.676283,28.676283,1.290433,70.434172,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,43.767505,2.604475,15.833333
BASE,P2_earth_new,2039,7,BASE,70.000000,0.045000,43.767505,28.676283,28.676283,1.290433,71.153356,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,44.486689,2.647626,15.833333
BASE,P2_earth_new,2039,8,BASE,70.000000,0.045000,44.486689,28.676283,28.676283,1.290433,71.872540,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,45.205873,2.690777,15.833333
BASE,P2_earth_new,2039,9,BASE,70.000000,0.045000,45.205873,28.676283,28.676283,1.290433,72.591723,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,45.925057,2.733928,15.833333
BASE,P2_earth_new,2039,10,BASE,70.000000,0.045000,45.925057,28.676283,28.676283,1.290433,73.310907,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,46.644241,2.777079,15.833333
BASE,P2_earth_new,2039,11,BASE,70.000000,0.045000,46.644241,28.676283,28.676283,1.290433,74.030091,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,47.363425,2.820230,15.833333
BASE,P2_earth_new,2039,12,BASE,70.000000,0.045000,47.363425,28.676283,28.676283,1.290433,74.749275,26.666667,17.500000,26.666667,17.500000,0.000000,0.000000,48.082609,2.863381,15.833333
BASE,P2_earth_new,2040,1,BASE,70.000000,0.045000,48.082609,34.031417,34.031417,1.531414,80.582611,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,48.082611,2.884957,15.833333
BASE,P2_earth_new,2040,2,BASE,70.000000,0.045000,48.082611,34.031417,34.031417,1.531414,80.582614,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,48.082614,2.884957,15.833333
BASE,P2_earth_new,2040,3,BASE,70.000000,0.045000,48.082614,34.031417,34.031417,1.531414,80.582617,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,48.082617,2.884957,15.833333
BASE,P2_earth_new,2040,4,BASE,70.000000,0.045000,48.082617,34.031417,34.031417,1.531414,80.582620,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,48.082620,2.884957,15.833333
BASE,P2_earth_new,2040,5,BASE,70.000000,0.045000,48.082620,34.031417,34.031417,1.531414,80.582623,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,48.082623,2.884957,15.833333
BASE,P2_earth_new,2040,6,BASE,70.000000,0.045000,48.082623,34.031417,34.031417,1.531414,80.582626,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,48.082626,2.884957,15.833333
BASE,P2_earth_new,2040,7,BASE,70.000000,0.045000,48.082626,34.031417,34.031417,1.531414,80.582629,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,48.082629,2.884958,15.833333
BASE,P2_earth_new,2040,8,BASE,70.000000,0.045000,48.082629,34.031417,34.031417,1.531414,80.582632,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,48.082632,2.884958,15.833333
BASE,P2_earth_new,2040,9,BASE,70.000000,0.045000,48.082632,34.031417,34.031417,1.531414,80.582635,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,48.082635,2.884958,15.833333
BASE,P2_earth_new,2040,10,BASE,70.000000,0.045000,48.082635,34.031417,34.031417,1.531414,80.582638,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,48.082638,2.884958,15.833333
BASE,P2_earth_new,2040,11,BASE,70.000000,0.045000,48.082638,34.031417,34.031417,1.531414,80.582641,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,48.082641,2.884958,15.833333
BASE,P2_earth_new,2040,12,BASE,70.000000,0.045000,48.082641,34.031417,34.031417,1.531414,80.582643,32.500000,20.833333,32.500000,20.833333,0.000000,0.000000,48.082643,2.884959,15.833333
