scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln
TEAM_EARTH_NEW_DELAY_00M,P2z_stock_3.2t,2035,796.128420,51.380670,10.652147,0.000000,360.000000,1218.161237,1.000000,1218.161237,360.000000
TEAM_EARTH_NEW_DELAY_00M,P2z_stock_3.2t,2036,948.921160,68.873400,14.646725,0.000000,0.000000,1032.441285,0.925926,955.964153,360.000000
TEAM_EARTH_NEW_DELAY_00M,P2z_stock_3.2t,2037,1300.466880,90.428550,19.501601,6.000000,180.000000,1596.397031,0.857339,1368.653147,540.000000
TEAM_EARTH_NEW_DELAY_00M,P2z_stock_3.2t,2038,1687.576940,107.031600,27.603247,12.000000,0.000000,1834.211787,0.793832,1456.056453,540.000000
TEAM_EARTH_NEW_DELAY_00M,P2z_stock_3.2t,2039,2213.332240,126.393300,33.816949,12.000000,0.000000,2385.542489,0.735030,1753.444945,540.000000
TEAM_EARTH_NEW_DELAY_00M,P2z_stock_3.2t,2040,2766.158410,135.710550,36.923821,12.000000,0.000000,2950.792781,0.680583,2008.259984,540.000000
