scenario_id,plan_id,year,demand_total_t,demand_critical_t,served_total_t,served_critical_t,service_level_total,service_level_critical,shortage_total_t,shortage_critical_t,opening_t,closing_t,planned_inflow_t,throughput_t,losses_t,loss_ratio,reserve_required_t,reserve_ok,average_stock_t,storage_mode_end,storage_capacity_end_t,emergency_share_of_demand,balance_residual_t
TEAM_EARTH_NEW_DELAY_00M,P2z_stock_3.2t,2035,100.000000,80.000000,100.000000,80.000000,1.000000,1.000000,0.000000,0.000000,12.328859,17.260439,109.876000,109.876000,4.944420,0.045000,12.328767,True,14.794649,BASE,70.000000,0.000000,-0.000000
TEAM_EARTH_NEW_DELAY_00M,P2z_stock_3.2t,2036,140.000000,105.000000,140.000000,105.000000,1.000000,1.000000,0.000000,0.000000,17.260439,23.424908,153.051800,153.051800,6.887331,0.045000,17.260274,True,20.342674,BASE,70.000000,0.000000,-0.000000
TEAM_EARTH_NEW_DELAY_00M,P2z_stock_3.2t,2037,190.000000,135.000000,190.000000,135.000000,1.000000,1.000000,0.000000,0.000000,23.424908,34.022772,206.427600,206.427600,5.829737,0.028241,23.424658,True,27.085557,ZBO,120.000000,0.000000,0.000000
TEAM_EARTH_NEW_DELAY_00M,P2z_stock_3.2t,2038,250.000000,170.000000,250.000000,170.000000,1.000000,1.000000,0.000000,0.000000,34.022772,42.652915,261.771400,261.771400,3.141257,0.012000,30.821918,True,38.337843,ZBO,120.000000,0.000000,-0.000000
TEAM_EARTH_NEW_DELAY_00M,P2z_stock_3.2t,2039,320.000000,210.000000,320.000000,210.000000,1.000000,1.000000,0.000000,0.000000,42.652915,51.283056,332.621600,332.621600,3.991459,0.012000,39.452055,True,46.967985,ZBO,120.000000,0.000000,-0.000000
TEAM_EARTH_NEW_DELAY_00M,P2z_stock_3.2t,2040,390.000000,250.000000,390.000000,250.000000,1.000000,1.000000,0.000000,0.000000,51.283056,51.283113,394.736900,394.736900,4.736843,0.012000,48.082192,True,51.283084,ZBO,120.000000,0.000000,-0.000000
