scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln
TEAM_LOW_DEMAND,P3_isru_zbo,2035,796.128420,51.380670,17.852147,0.000000,0,865.361237,1.000000,865.361237,0.000000
TEAM_LOW_DEMAND,P3_isru_zbo,2036,948.921160,68.873400,39.126725,0.000000,1250.000000,2306.921285,0.925926,2136.038227,1250.000000
TEAM_LOW_DEMAND,P3_isru_zbo,2037,1295.374980,87.478350,67.165506,6.000000,180.000000,1636.018836,0.857339,1402.622459,1430.000000
TEAM_LOW_DEMAND,P3_isru_zbo,2038,1302.982680,72.797400,99.290867,82.000000,0,1557.070947,0.793832,1236.053120,1430.000000
TEAM_LOW_DEMAND,P3_isru_zbo,2039,1739.332240,88.893300,152.472570,82.000000,0,2062.698110,0.735030,1516.144688,1430.000000
TEAM_LOW_DEMAND,P3_isru_zbo,2040,2292.158410,98.210550,206.699441,82.000000,0,2679.068401,0.680583,1823.328937,1430.000000
