scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln,take_or_pay_topup_mln
BASE,P2z_earth_new_zbo_adapted,2035,796.128420,51.380670,10.652147,0.000000,360.000000,1218.161237,1.000000,1218.161237,360.000000,0.000000
BASE,P2z_earth_new_zbo_adapted,2036,948.921160,68.873400,14.646725,0.000000,0.000000,1032.441285,0.925926,955.964153,360.000000,0.000000
BASE,P2z_earth_new_zbo_adapted,2037,1305.424410,90.884400,20.575750,6.000000,180.000000,1602.884560,0.857339,1374.215157,540.000000,0.000000
BASE,P2z_earth_new_zbo_adapted,2038,1966.364120,118.811400,42.593683,12.000000,0.000000,2139.769203,0.793832,1698.617781,540.000000,0.000000
BASE,P2z_earth_new_zbo_adapted,2039,2657.382610,133.877250,80.519493,12.000000,0.000000,2883.779353,0.735030,2119.663914,540.000000,0.000000
BASE,P2z_earth_new_zbo_adapted,2040,3080.000000,141.000000,113.914793,12.000000,0.000000,3346.914793,0.680583,2277.853970,540.000000,0.000000
