scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,2035,796.128420,51.380670,10.652147,0.000000,360.000000,1218.161237,1.000000,1218.161237,360.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,2036,948.921160,68.873400,14.646725,0.000000,0.000000,1032.441285,0.925926,955.964153,360.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,2037,1388.030420,87.461700,17.407974,6.000000,180.000000,1678.900094,0.857339,1439.386226,540.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,2038,1687.576940,107.031600,25.299468,12.000000,0.000000,1831.908008,0.793832,1454.227639,540.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,2039,2213.332240,126.393300,31.513170,12.000000,0.000000,2383.238710,0.735030,1751.751598,540.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,2040,2766.158410,135.710550,34.620042,12.000000,0.000000,2948.489002,0.680583,2006.692071,540.000000
