scenario_id,plan_id,metric,value
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,total_cost_mln,11093.508202
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,pv_cost_mln,8826.552791
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,discount_rate_real,0.080000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,demand_total_t,1390.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,served_total_t,1390.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,served_critical_t,950.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,shortage_total_t,0.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,shortage_critical_t,0.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,cost_per_served_t_mln,7.980941
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,pv_cost_per_served_t_mln,6.350038
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,min_service_level_total,1.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,min_service_level_critical,1.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,losses_total_t,29.381139
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,throughput_total_t,1455.135700
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,capex_total_mln,540.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,procurement_total_mln,9800.147590
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,reservation_total_mln,576.851220
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,holding_total_mln,134.509392
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,fixed_opex_total_mln,42.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,take_or_pay_idle_t,0.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,take_or_pay_topup_mln,0.000000
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,opening_inventory_t,12.328859
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,closing_inventory_t,48.083420
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,prep_holding_mln,0.369866
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,prep_holding_months,1
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,hard_violations,3
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,guideline_violations,0
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,warnings,0
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,feasible,False
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,checks_total,83
TEAM_EXP13_DELAY_12M,P2z_delay12m_reactive_flex,checks_passed,81
