scenario_id,plan_id,rule_id,year,metric,actual,limit,operator,ok,severity,scope
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2035,reserved_A_t_per_year,109.876000,190.000000,<=,True,hard,Earth-Core
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2035,ordered_A_t,109.876000,109.876000,<=,True,hard,Earth-Core
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,LEAD_TIME_VIOLATED,2035,all_deliveries_ordered_within_lead_time,1.000000,1.000000,==,True,hard,
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,SOURCE_NOT_AVAILABLE,2035,all_orders_from_available_sources,1.000000,1.000000,==,True,hard,
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,STORAGE_OVERFLOW,2036,max_end_of_month_stock_t,23.424908,70.000000,<=,True,hard,monthly
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2036,reserved_A_t_per_year,153.052000,190.000000,<=,True,hard,Earth-Core
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2036,ordered_A_t,153.051800,153.052000,<=,True,hard,Earth-Core
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,LEAD_TIME_VIOLATED,2036,all_deliveries_ordered_within_lead_time,1.000000,1.000000,==,True,hard,
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,SOURCE_NOT_AVAILABLE,2036,all_orders_from_available_sources,1.000000,1.000000,==,True,hard,
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,STORAGE_OVERFLOW,2037,max_end_of_month_stock_t,30.822244,70.000000,<=,True,hard,monthly
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2037,reserved_A_t_per_year,190.000000,190.000000,<=,True,hard,Earth-Core
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2037,ordered_A_t,190.000000,190.000000,<=,True,hard,Earth-Core
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2037,reserved_B_t_per_year,13.189000,110.000000,<=,True,hard,Earth-Flex
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2037,ordered_B_t,13.188200,13.189000,<=,True,hard,Earth-Flex
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,LEAD_TIME_VIOLATED,2037,all_deliveries_ordered_within_lead_time,1.000000,1.000000,==,True,hard,
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,SOURCE_NOT_AVAILABLE,2037,all_orders_from_available_sources,1.000000,1.000000,==,True,hard,
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,STORAGE_OVERFLOW,2038,max_end_of_month_stock_t,39.452388,120.000000,<=,True,hard,monthly
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2038,reserved_A_t_per_year,161.772000,190.000000,<=,True,hard,Earth-Core
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2038,ordered_A_t,161.771400,161.772000,<=,True,hard,Earth-Core
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2038,reserved_D_t_per_year,120.000000,120.000000,<=,True,hard,Lunar-ISRU
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2038,ordered_D_t,100.000000,100.000000,<=,True,hard,Lunar-ISRU
