scenario_id,plan_id,metric,value
TEAM_HIGH_DEMAND,P4_full,total_cost_mln,10695.105825
TEAM_HIGH_DEMAND,P4_full,pv_cost_mln,8764.364907
TEAM_HIGH_DEMAND,P4_full,discount_rate_real,0.080000
TEAM_HIGH_DEMAND,P4_full,demand_total_t,1673.000000
TEAM_HIGH_DEMAND,P4_full,served_total_t,1438.082586
TEAM_HIGH_DEMAND,P4_full,served_critical_t,1130.721691
TEAM_HIGH_DEMAND,P4_full,shortage_total_t,234.917414
TEAM_HIGH_DEMAND,P4_full,shortage_critical_t,8.778309
TEAM_HIGH_DEMAND,P4_full,cost_per_served_t_mln,7.437060
TEAM_HIGH_DEMAND,P4_full,pv_cost_per_served_t_mln,6.094480
TEAM_HIGH_DEMAND,P4_full,min_service_level_total,0.800000
TEAM_HIGH_DEMAND,P4_full,min_service_level_critical,0.958690
TEAM_HIGH_DEMAND,P4_full,losses_total_t,29.492173
TEAM_HIGH_DEMAND,P4_full,throughput_total_t,1455.245900
TEAM_HIGH_DEMAND,P4_full,capex_total_mln,1790.000000
TEAM_HIGH_DEMAND,P4_full,procurement_total_mln,8157.913830
TEAM_HIGH_DEMAND,P4_full,reservation_total_mln,485.715870
TEAM_HIGH_DEMAND,P4_full,holding_total_mln,9.476125
TEAM_HIGH_DEMAND,P4_full,fixed_opex_total_mln,252.000000
TEAM_HIGH_DEMAND,P4_full,take_or_pay_idle_t,0.000000
TEAM_HIGH_DEMAND,P4_full,opening_inventory_t,12.328859
TEAM_HIGH_DEMAND,P4_full,closing_inventory_t,0.000000
TEAM_HIGH_DEMAND,P4_full,hard_violations,6
TEAM_HIGH_DEMAND,P4_full,guideline_violations,5
TEAM_HIGH_DEMAND,P4_full,warnings,0
TEAM_HIGH_DEMAND,P4_full,feasible,False
TEAM_HIGH_DEMAND,P4_full,checks_total,75
TEAM_HIGH_DEMAND,P4_full,checks_passed,64
