scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln
TEAM_EARTH_NEW_DELAY_06M,P2z_earth_new_zbo_fixed_calendar,2035,796.128420,51.380670,10.652147,0.000000,360.000000,1218.161237,1.000000,1218.161237,360.000000
TEAM_EARTH_NEW_DELAY_06M,P2z_earth_new_zbo_fixed_calendar,2036,948.921160,68.873400,14.646725,0.000000,0.000000,1032.441285,0.925926,955.964153,360.000000
TEAM_EARTH_NEW_DELAY_06M,P2z_earth_new_zbo_fixed_calendar,2037,1271.636220,87.478350,15.524929,6.000000,180.000000,1560.639499,0.857339,1337.996827,540.000000
TEAM_EARTH_NEW_DELAY_06M,P2z_earth_new_zbo_fixed_calendar,2038,1687.576940,107.031600,20.764764,12.000000,0.000000,1827.373304,0.793832,1450.627845,540.000000
TEAM_EARTH_NEW_DELAY_06M,P2z_earth_new_zbo_fixed_calendar,2039,2213.332240,126.393300,26.978467,12.000000,0.000000,2378.704007,0.735030,1748.418456,540.000000
TEAM_EARTH_NEW_DELAY_06M,P2z_earth_new_zbo_fixed_calendar,2040,2766.158410,135.710550,30.085338,12.000000,0.000000,2943.954298,0.680583,2003.605828,540.000000
