scenario_id,plan_id,rule_id,year,metric,actual,limit,operator,ok,severity,scope
TEAM_HIGH_DEMAND,P2z_earth_new_zbo,BASE_CRITICAL_SERVICE,2035,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_HIGH_DEMAND,P2z_earth_new_zbo,BASE_CRITICAL_SERVICE,2036,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_HIGH_DEMAND,P2z_earth_new_zbo,BASE_CRITICAL_SERVICE,2037,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_HIGH_DEMAND,P2z_earth_new_zbo,BASE_CRITICAL_SERVICE,2038,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_HIGH_DEMAND,P2z_earth_new_zbo,BASE_CRITICAL_SERVICE,2039,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_HIGH_DEMAND,P2z_earth_new_zbo,BASE_CRITICAL_SERVICE,2040,critical_service_level,1.000000,0.990000,>=,True,guideline,
TEAM_HIGH_DEMAND,P2z_earth_new_zbo,BASE_TOTAL_SERVICE,2035,total_service_level,1.000000,0.970000,>=,True,guideline,
TEAM_HIGH_DEMAND,P2z_earth_new_zbo,BASE_TOTAL_SERVICE,2036,total_service_level,0.996266,0.970000,>=,True,guideline,
TEAM_HIGH_DEMAND,P2z_earth_new_zbo,BASE_TOTAL_SERVICE,2037,total_service_level,0.944485,0.970000,>=,False,guideline,
TEAM_HIGH_DEMAND,P2z_earth_new_zbo,BASE_TOTAL_SERVICE,2038,total_service_level,0.827616,0.970000,>=,False,guideline,
TEAM_HIGH_DEMAND,P2z_earth_new_zbo,BASE_TOTAL_SERVICE,2039,total_service_level,0.821575,0.970000,>=,False,guideline,
TEAM_HIGH_DEMAND,P2z_earth_new_zbo,BASE_TOTAL_SERVICE,2040,total_service_level,0.800000,0.970000,>=,False,guideline,
TEAM_HIGH_DEMAND,P2z_earth_new_zbo,CAPEX_2037,2035,cumulative_capex,360.000000,1800.000000,<=,True,hard,through_2037
TEAM_HIGH_DEMAND,P2z_earth_new_zbo,CAPEX_2037,2036,cumulative_capex,360.000000,1800.000000,<=,True,hard,through_2037
TEAM_HIGH_DEMAND,P2z_earth_new_zbo,CAPEX_2037,2037,cumulative_capex,540.000000,1800.000000,<=,True,hard,through_2037
