scenario_id,plan_id,year,demand_total_t,demand_critical_t,served_total_t,served_critical_t,service_level_total,service_level_critical,shortage_total_t,shortage_critical_t,opening_t,closing_t,planned_inflow_t,throughput_t,losses_t,loss_ratio,reserve_required_t,reserve_ok,average_stock_t,storage_mode_end,storage_capacity_end_t,emergency_share_of_demand,balance_residual_t
TEAM_EXP13_DELAY_06M,P2z_earth_new_zbo_fixed_calendar,2035,100.000000,80.000000,100.000000,80.000000,1.000000,1.000000,0.000000,0.000000,12.328859,17.260439,109.876000,109.876000,4.944420,0.045000,12.328767,True,14.794649,BASE,70.000000,0.000000,-0.000000
TEAM_EXP13_DELAY_06M,P2z_earth_new_zbo_fixed_calendar,2036,140.000000,105.000000,140.000000,105.000000,1.000000,1.000000,0.000000,0.000000,17.260439,23.424908,153.051800,153.051800,6.887331,0.045000,17.260274,True,20.342674,BASE,70.000000,0.000000,-0.000000
TEAM_EXP13_DELAY_06M,P2z_earth_new_zbo_fixed_calendar,2037,190.000000,135.000000,190.000000,135.000000,1.000000,1.000000,0.000000,0.000000,23.424908,24.524879,196.594100,196.594100,5.494129,0.027947,23.424658,True,21.562401,ZBO,120.000000,0.000000,0.000000
TEAM_EXP13_DELAY_06M,P2z_earth_new_zbo_fixed_calendar,2038,250.000000,170.000000,250.000000,170.000000,1.000000,1.000000,0.000000,0.000000,24.524879,33.155022,261.771400,261.771400,3.141257,0.012000,30.821918,False,28.839950,ZBO,120.000000,0.000000,-0.000000
TEAM_EXP13_DELAY_06M,P2z_earth_new_zbo_fixed_calendar,2039,320.000000,210.000000,320.000000,210.000000,1.000000,1.000000,0.000000,0.000000,33.155022,41.785163,332.621600,332.621600,3.991459,0.012000,39.452055,False,37.470092,ZBO,120.000000,0.000000,-0.000000
TEAM_EXP13_DELAY_06M,P2z_earth_new_zbo_fixed_calendar,2040,390.000000,250.000000,390.000000,250.000000,1.000000,1.000000,0.000000,0.000000,41.785163,41.785220,394.736900,394.736900,4.736843,0.012000,48.082192,False,41.785191,ZBO,120.000000,0.000000,-0.000000
