scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln,take_or_pay_topup_mln
MANDATORY_STRESS,P3_isru_zbo,2035,796.128420,51.380670,11.022013,0.000000,0.000000,858.531103,1.000000,858.531103,0.000000,0.000000
MANDATORY_STRESS,P3_isru_zbo,2036,948.921160,68.873400,14.646725,0.000000,1250.000000,2282.441285,0.925926,2113.371560,1250.000000,0.000000
MANDATORY_STRESS,P3_isru_zbo,2037,1295.374980,87.478350,18.925506,6.000000,180.000000,1587.778836,0.857339,1361.264434,1430.000000,0.000000
MANDATORY_STRESS,P3_isru_zbo,2038,1553.728350,72.797400,2.968616,82.000000,0.000000,1711.494366,0.793832,1358.639408,1430.000000,0.000000
MANDATORY_STRESS,P3_isru_zbo,2039,2084.165300,88.893300,0.000000,82.000000,0.000000,2255.058600,0.735030,1657.535391,1430.000000,0.000000
MANDATORY_STRESS,P3_isru_zbo,2040,2292.158410,98.210550,0.000000,82.000000,0.000000,2472.368960,0.680583,1682.652771,1430.000000,0.000000
