scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln
TEAM_EXP13_DELAY_03M,P2z_delay03m_advance_buffer,2035,796.128420,51.380670,10.652147,0.000000,360.000000,1218.161237,1.000000,1218.161237,360.000000
TEAM_EXP13_DELAY_03M,P2z_delay03m_advance_buffer,2036,978.273360,69.368100,14.741213,0.000000,0.000000,1062.382673,0.925926,983.687660,360.000000
TEAM_EXP13_DELAY_03M,P2z_delay03m_advance_buffer,2037,1271.636220,88.467525,19.209541,6.000000,180.000000,1565.313286,0.857339,1342.003846,540.000000
TEAM_EXP13_DELAY_03M,P2z_delay03m_advance_buffer,2038,1687.576940,107.031600,25.299521,12.000000,0.000000,1831.908061,0.793832,1454.227681,540.000000
TEAM_EXP13_DELAY_03M,P2z_delay03m_advance_buffer,2039,2213.332240,126.393300,31.513223,12.000000,0.000000,2383.238763,0.735030,1751.751637,540.000000
TEAM_EXP13_DELAY_03M,P2z_delay03m_advance_buffer,2040,2766.158410,135.710550,34.620094,12.000000,0.000000,2948.489054,0.680583,2006.692107,540.000000
