scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln,take_or_pay_topup_mln
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,2035,875.740550,56.518905,11.717307,0.000000,360.000000,1303.976762,1.000000,1303.976762,360.000000,0.000000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,2036,1043.812780,75.760650,16.111315,0.000000,0.000000,1135.684745,0.925926,1051.559949,360.000000,0.000000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,2037,1449.687890,96.979800,22.468183,6.000000,180.000000,1755.135873,0.857339,1504.746119,540.000000,0.000000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,2038,2165.207270,125.582250,31.623431,12.000000,0.000000,2334.412951,0.793832,1853.132264,540.000000,0.000000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,2039,2953.415300,138.866550,39.390577,12.000000,0.000000,3143.672427,0.735030,2310.693081,540.000000,0.000000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,2040,3080.000000,141.000000,20.793251,12.000000,0.000000,3253.793251,0.680583,2214.477013,540.000000,0.000000
