scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln
MANDATORY_STRESS,P2z_earth_new_zbo,2035,796.128420,51.380670,10.652147,0.000000,360.000000,1218.161237,1.000000,1218.161237,360.000000
MANDATORY_STRESS,P2z_earth_new_zbo,2036,948.921160,68.873400,14.646725,0.000000,0,1032.441285,0.925926,955.964153,360.000000
MANDATORY_STRESS,P2z_earth_new_zbo,2037,1271.636220,89.456700,18.925506,6.000000,180.000000,1566.018426,0.857339,1342.608390,540.000000
MANDATORY_STRESS,P2z_earth_new_zbo,2038,1982.076940,107.031600,11.798867,12.000000,0,2112.907407,0.793832,1677.294022,540.000000
MANDATORY_STRESS,P2z_earth_new_zbo,2039,2535.915300,126.393300,0.058572,12.000000,0,2674.367172,0.735030,1965.739708,540.000000
MANDATORY_STRESS,P2z_earth_new_zbo,2040,2766.158410,135.710550,0.000000,12.000000,0,2913.868960,0.680583,1983.130253,540.000000
