scenario_id,plan_id,year,demand_total_t,demand_critical_t,served_total_t,served_critical_t,service_level_total,service_level_critical,shortage_total_t,shortage_critical_t,opening_t,closing_t,planned_inflow_t,throughput_t,losses_t,loss_ratio,reserve_required_t,reserve_ok,average_stock_t,storage_mode_end,storage_capacity_end_t,emergency_share_of_demand,balance_residual_t
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,2035,100.000000,80.000000,100.000000,80.000000,1.000000,1.000000,0.000000,0.000000,12.328859,17.260439,109.876000,109.876000,4.944420,0.045000,12.328767,True,14.794649,BASE,70.000000,0.000000,-0.000000
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,2036,140.000000,105.000000,140.000000,105.000000,1.000000,1.000000,0.000000,0.000000,17.260439,23.424908,153.051800,153.051800,6.887331,0.045000,17.260274,True,20.342674,BASE,70.000000,0.000000,-0.000000
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,2037,190.000000,135.000000,190.000000,135.000000,1.000000,1.000000,0.000000,0.000000,23.424908,30.822244,203.188200,203.188200,5.790864,0.028500,23.424658,True,26.285425,ZBO,120.000000,0.000000,0.000000
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,2038,287.500000,195.500000,286.633625,195.500000,0.996987,1.000000,0.866375,0.000000,30.822244,51.175731,355.715700,310.715700,3.728588,0.012000,35.445205,False,20.118974,ZBO,120.000000,0.136348,0.000000
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,2039,368.000000,241.500000,368.000000,241.500000,1.000000,1.000000,0.000000,0.000000,51.175731,55.302670,418.646700,376.646700,4.519760,0.012000,45.369863,True,51.065851,ZBO,120.000000,0.010896,0.000000
TEAM_TRAJ_T3_SLOW_RECOVERY,P3_isru_zbo_policy_T3_slow_recovery,2040,448.500000,287.500000,448.500000,287.500000,1.000000,1.000000,0.000000,0.000000,55.302670,55.301318,477.946000,453.946000,5.447352,0.012000,55.294521,True,55.672494,ZBO,120.000000,0.129201,0.000000
