scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln
TEAM_LOW_DEMAND,P2z_earth_new_zbo_team_low_demand,2035,636.902380,41.104620,8.521690,0.000000,360.000000,1046.528690,1.000000,1046.528690,360.000000
TEAM_LOW_DEMAND,P2z_earth_new_zbo_team_low_demand,2036,759.136680,55.098900,11.717339,0.000000,0.000000,825.952919,0.925926,764.771221,360.000000
TEAM_LOW_DEMAND,P2z_earth_new_zbo_team_low_demand,2037,1007.813100,73.147950,15.140329,6.000000,180.000000,1282.101379,0.857339,1099.195284,540.000000
TEAM_LOW_DEMAND,P2z_earth_new_zbo_team_low_demand,2038,1315.862120,91.325400,20.239025,12.000000,0.000000,1439.426545,0.793832,1142.663200,540.000000
TEAM_LOW_DEMAND,P2z_earth_new_zbo_team_low_demand,2039,1718.290830,108.329400,25.210023,12.000000,0.000000,1863.830253,0.735030,1369.970876,540.000000
TEAM_LOW_DEMAND,P2z_earth_new_zbo_team_low_demand,2040,2071.105450,123.237000,27.695520,12.000000,0.000000,2234.037970,0.680583,1520.448704,540.000000
