scenario_id,plan_id,year,demand_total_t,demand_critical_t,served_total_t,served_critical_t,service_level_total,service_level_critical,shortage_total_t,shortage_critical_t,opening_t,closing_t,planned_inflow_t,throughput_t,losses_t,loss_ratio,reserve_required_t,reserve_ok,average_stock_t,storage_mode_end,storage_capacity_end_t,emergency_share_of_demand,balance_residual_t
TEAM_LOW_DEMAND,P2z_earth_new_zbo_team_low_demand,2035,80.000000,64.000000,80.000000,64.000000,1.000000,1.000000,0.000000,0.000000,9.863049,13.808313,87.900800,87.900800,3.955536,0.045000,9.863014,True,11.835681,BASE,70.000000,0.000000,0.000000
TEAM_LOW_DEMAND,P2z_earth_new_zbo_team_low_demand,2036,112.000000,84.000000,112.000000,84.000000,1.000000,1.000000,0.000000,0.000000,13.808313,18.739850,122.441400,122.441400,5.509863,0.045000,13.808219,True,16.274082,BASE,70.000000,0.000000,0.000000
TEAM_LOW_DEMAND,P2z_earth_new_zbo_team_low_demand,2037,152.000000,108.000000,152.000000,108.000000,1.000000,1.000000,0.000000,0.000000,18.739850,24.657661,162.550500,162.550500,4.632689,0.028500,18.739726,True,21.028235,ZBO,120.000000,0.000000,-0.000000
TEAM_LOW_DEMAND,P2z_earth_new_zbo_team_low_demand,2038,200.000000,136.000000,200.000000,136.000000,1.000000,1.000000,0.000000,0.000000,24.657661,31.561854,209.417200,209.417200,2.513006,0.012000,24.657534,True,28.109758,ZBO,120.000000,0.000000,0.000000
TEAM_LOW_DEMAND,P2z_earth_new_zbo_team_low_demand,2039,256.000000,168.000000,256.000000,168.000000,1.000000,1.000000,0.000000,0.000000,31.561854,38.465987,266.097300,266.097300,3.193168,0.012000,31.561644,True,35.013921,ZBO,120.000000,0.000000,0.000000
TEAM_LOW_DEMAND,P2z_earth_new_zbo_team_low_demand,2040,312.000000,200.000000,312.000000,200.000000,1.000000,1.000000,0.000000,0.000000,38.465987,38.466013,315.789500,315.789500,3.789474,0.012000,38.465753,True,38.466000,ZBO,120.000000,0.000000,-0.000000
