scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln,take_or_pay_topup_mln
TEAM_TRAJ_T2_NO_RECOVERY,P3_isru_zbo_policy_T2_no_recovery,2035,796.128420,51.380670,11.022013,0.000000,0.000000,858.531103,1.000000,858.531103,0.000000,0.000000
TEAM_TRAJ_T2_NO_RECOVERY,P3_isru_zbo_policy_T2_no_recovery,2036,948.921160,68.873400,14.646725,0.000000,1250.000000,2282.441285,0.925926,2113.371560,1250.000000,0.000000
TEAM_TRAJ_T2_NO_RECOVERY,P3_isru_zbo_policy_T2_no_recovery,2037,1295.374980,87.478350,18.925506,6.000000,180.000000,1587.778836,0.857339,1361.264434,1430.000000,0.000000
TEAM_TRAJ_T2_NO_RECOVERY,P3_isru_zbo_policy_T2_no_recovery,2038,2703.718688,117.297400,14.485661,82.000000,0.000000,2917.501749,0.793832,2316.006951,1430.000000,0.000000
TEAM_TRAJ_T2_NO_RECOVERY,P3_isru_zbo_policy_T2_no_recovery,2039,3215.188110,130.000000,36.419312,82.000000,0.000000,3463.607422,0.735030,2545.854854,1430.000000,0.000000
TEAM_TRAJ_T2_NO_RECOVERY,P3_isru_zbo_policy_T2_no_recovery,2040,3620.981840,130.000000,36.990562,82.000000,0.000000,3869.972402,0.680583,2633.838190,1430.000000,0.000000
