scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln
TEAM_EXP12_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2035,796.128420,51.380670,10.652147,0.000000,360.000000,1218.161237,1.000000,1218.161237,360.000000
TEAM_EXP12_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2036,948.921160,68.873400,14.646725,0.000000,0.000000,1032.441285,0.925926,955.964153,360.000000
TEAM_EXP12_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2037,1271.636220,88.467525,16.941836,6.000000,180.000000,1563.045581,0.857339,1340.059654,540.000000
TEAM_EXP12_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2038,1687.576940,107.031600,23.031816,12.000000,0.000000,1829.640356,0.793832,1452.427504,540.000000
TEAM_EXP12_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2039,2213.332240,126.393300,29.245518,12.000000,0.000000,2380.971058,0.735030,1750.084806,540.000000
TEAM_EXP12_DELAY_03M,P2z_earth_new_zbo_fixed_calendar,2040,2766.158410,135.710550,32.352389,12.000000,0.000000,2946.221349,0.680583,2005.148745,540.000000
