scenario_id,plan_id,year,procurement_mln,reservation_mln,holding_mln,fixed_opex_mln,capex_mln,total_mln,discount_factor,pv_total_mln,cumulative_capex_mln
BASE,P4_full_adapted,2035,796.128420,51.380670,10.652147,0.000000,360.000000,1218.161237,1.000000,1218.161237,360.000000
BASE,P4_full_adapted,2036,948.921160,68.873400,14.646725,0.000000,1250.000000,2282.441285,0.925926,2113.371560,1610.000000
BASE,P4_full_adapted,2037,1305.424410,90.884400,20.575750,6.000000,180.000000,1602.884560,0.857339,1374.215157,1790.000000
BASE,P4_full_adapted,2038,1875.864120,102.311400,52.671283,82.000000,0.000000,2112.846803,0.793832,1677.245912,1790.000000
BASE,P4_full_adapted,2039,2265.855790,116.254500,123.201093,82.000000,0.000000,2587.311383,0.735030,1901.751105,1790.000000
BASE,P4_full_adapted,2040,2585.131860,126.592200,175.784404,82.000000,0.000000,2969.508464,0.680583,2020.997564,1790.000000
